@relation freqclass
@ATTRIBUTE id INTEGER
@ATTRIBUTE a1 REAL
@ATTRIBUTE a2 REAL
@ATTRIBUTE a3 REAL
@ATTRIBUTE a4 REAL
@ATTRIBUTE a5 REAL
@ATTRIBUTE a6 REAL
@ATTRIBUTE a7 REAL
@ATTRIBUTE a8 REAL
@ATTRIBUTE a9 REAL
@ATTRIBUTE a10 REAL
@ATTRIBUTE a11 REAL
@ATTRIBUTE a12 REAL
@ATTRIBUTE a13 REAL
@ATTRIBUTE a14 REAL
@ATTRIBUTE a15 REAL
@ATTRIBUTE a16 REAL
@ATTRIBUTE a17 REAL
@ATTRIBUTE a18 REAL
@ATTRIBUTE a19 REAL
@ATTRIBUTE a20 REAL
@ATTRIBUTE a21 REAL
@ATTRIBUTE a22 REAL
@ATTRIBUTE a23 REAL
@ATTRIBUTE a24 REAL
@ATTRIBUTE a25 REAL
@ATTRIBUTE a26 REAL
@ATTRIBUTE a27 REAL
@ATTRIBUTE a28 REAL
@ATTRIBUTE a29 REAL
@ATTRIBUTE a30 REAL
@ATTRIBUTE a31 REAL
@ATTRIBUTE a32 REAL
@ATTRIBUTE a33 REAL
@ATTRIBUTE a34 REAL
@ATTRIBUTE a35 REAL
@ATTRIBUTE a36 REAL
@ATTRIBUTE a37 REAL
@ATTRIBUTE a38 REAL
@ATTRIBUTE a39 REAL
@ATTRIBUTE a40 REAL
@ATTRIBUTE a41 REAL
@ATTRIBUTE a42 REAL
@ATTRIBUTE a43 REAL
@ATTRIBUTE a44 REAL
@ATTRIBUTE a45 REAL
@ATTRIBUTE a46 REAL
@ATTRIBUTE a47 REAL
@ATTRIBUTE a48 REAL
@ATTRIBUTE a49 REAL
@ATTRIBUTE a50 REAL
@ATTRIBUTE r {0,1}
@DATA
31100245, 0.01105, 0.01381, 0.00829, 0.00552, 0.00552, 0.01657, 0.00829, 0.00829, 0.00552, 0.00829, 0.00829, 0.01105, 0.00829, 0.00276, 0.00276, 0.00276, 0.00829, 0.00552, 0.00276, 0.00276, 0.01657, 0.00276, 0.00829, 0.00552, 0.00276, 0.00276, 0.01657, 0.00276, 0.00829, 0.00829, 0.00829, 0.00552, 0.00276, 0.00552, 0.00276, 0.00552, 0.00276, 0.00829, 0.00829, 0.01657, 0.00276, 0.00276, 0.00276, 0.00276, 0.00552, 0.00552, 0.00552, 0.00276, 0.00276, 0.00276, 0
31100246, 0.00580, 0.01159, 0.00870, 0.00580, 0.00290, 0.00870, 0.00580, 0.01449, 0.00580, 0.00870, 0.00580, 0.00580, 0.00580, 0.01159, 0.00290, 0.00290, 0.00580, 0.00290, 0.00290, 0.00290, 0.02029, 0.00870, 0.00870, 0.00870, 0.00290, 0.00290, 0.01159, 0.00290, 0.00870, 0.00290, 0.00290, 0.00580, 0.00580, 0.00870, 0.00580, 0.00290, 0.00870, 0.00290, 0.00290, 0.01159, 0.00290, 0.00290, 0.00290, 0.00290, 0.00580, 0.00580, 0.00290, 0.00290, 0.00290, 0.00290, 0
31100247, 0.00889, 0.01333, 0.00444, 0.00444, 0.00444, 0.00444, 0.01333, 0.01333, 0.00889, 0.01333, 0.01333, 0.01333, 0.00444, 0.00444, 0.00444, 0.00444, 0.00889, 0.02222, 0.00889, 0.00444, 0.02222, 0.01778, 0.00889, 0.00444, 0.00444, 0.00444, 0.02222, 0.00889, 0.01778, 0.00444, 0.00444, 0.00889, 0.00889, 0.01333, 0.00444, 0.01333, 0.00444, 0.00444, 0.00444, 0.01778, 0.00444, 0.00444, 0.00444, 0.00444, 0.00444, 0.00444, 0.00889, 0.00444, 0.00444, 0.00444, 0
31100248, 0.00806, 0.00806, 0.00806, 0.01613, 0.00403, 0.00403, 0.00403, 0.00403, 0.00403, 0.00806, 0.00403, 0.00403, 0.01210, 0.00403, 0.01210, 0.00403, 0.00403, 0.00403, 0.00403, 0.00806, 0.01613, 0.01210, 0.01613, 0.00403, 0.00806, 0.00403, 0.02016, 0.00403, 0.00403, 0.00403, 0.00806, 0.00403, 0.00806, 0.01210, 0.00403, 0.00806, 0.00806, 0.00403, 0.00403, 0.00806, 0.00403, 0.00806, 0.00403, 0.00403, 0.01210, 0.00806, 0.00806, 0.00806, 0.01210, 0.00403, 0
31100249, 0.00971, 0.00583, 0.00971, 0.01553, 0.00194, 0.00583, 0.00777, 0.00583, 0.00388, 0.00777, 0.00388, 0.00777, 0.00583, 0.00388, 0.01359, 0.00583, 0.00583, 0.00583, 0.00194, 0.00388, 0.01942, 0.00971, 0.00777, 0.00777, 0.00388, 0.00194, 0.00971, 0.00194, 0.00388, 0.00388, 0.00777, 0.00194, 0.00194, 0.00194, 0.00194, 0.00194, 0.00388, 0.00194, 0.00194, 0.00583, 0.00194, 0.00388, 0.00194, 0.00388, 0.00388, 0.00388, 0.00388, 0.00194, 0.00583, 0.00194, 0
3110025, 0.00543, 0.00362, 0.00543, 0.02174, 0.00362, 0.01087, 0.00362, 0.00543, 0.00362, 0.00725, 0.00181, 0.00543, 0.00362, 0.00725, 0.00181, 0.00181, 0.01630, 0.00181, 0.00543, 0.00725, 0.00181, 0.00543, 0.00181, 0.00181, 0.00181, 0.00181, 0.00181, 0.00362, 0.00362, 0.00906, 0.00543, 0.00181, 0.00181, 0.00362, 0.00543, 0.00362, 0.00362, 0.00906, 0.00181, 0.00181, 0.00181, 0.00543, 0.00181, 0.00181, 0.01087, 0.00906, 0.00725, 0.00362, 0.00181, 0.00181, 0
31100250, 0.00756, 0.00756, 0.00756, 0.00252, 0.00252, 0.00504, 0.00504, 0.00756, 0.00504, 0.00504, 0.00756, 0.00756, 0.00504, 0.00504, 0.00252, 0.00252, 0.00756, 0.00504, 0.00252, 0.00504, 0.01511, 0.00756, 0.01008, 0.00252, 0.00504, 0.00252, 0.01511, 0.00252, 0.01008, 0.00504, 0.00252, 0.00252, 0.00252, 0.00252, 0.00504, 0.00504, 0.02267, 0.00252, 0.00504, 0.00756, 0.00252, 0.00252, 0.00252, 0.00756, 0.00252, 0.00252, 0.00252, 0.00252, 0.00252, 0.00252, 0
31100251, 0.00348, 0.00697, 0.01045, 0.00697, 0.00697, 0.01742, 0.00348, 0.01045, 0.00348, 0.00697, 0.00348, 0.00697, 0.00697, 0.01045, 0.00697, 0.01394, 0.00348, 0.01045, 0.00348, 0.00348, 0.01394, 0.00348, 0.00697, 0.01394, 0.00697, 0.00348, 0.01045, 0.01045, 0.00348, 0.00697, 0.00697, 0.00348, 0.00348, 0.00348, 0.00348, 0.00348, 0.01045, 0.00348, 0.00348, 0.00348, 0.00348, 0.00348, 0.00348, 0.00348, 0.00348, 0.00348, 0.00348, 0.00697, 0.00697, 0.00348, 0
31100252, 0.01266, 0.00506, 0.00506, 0.00253, 0.00506, 0.01013, 0.00506, 0.00506, 0.00253, 0.00506, 0.00253, 0.00253, 0.00506, 0.00759, 0.01013, 0.00253, 0.00253, 0.01013, 0.00506, 0.01013, 0.01266, 0.00506, 0.00506, 0.00506, 0.00253, 0.00253, 0.01519, 0.01266, 0.00506, 0.00506, 0.00253, 0.00253, 0.00759, 0.00253, 0.00253, 0.00253, 0.00253, 0.00253, 0.00253, 0.02785, 0.00253, 0.00506, 0.00253, 0.00759, 0.00506, 0.00253, 0.00253, 0.00506, 0.00506, 0.00253, 0
31100253, 0.01899, 0.00949, 0.00316, 0.00633, 0.00633, 0.00949, 0.00316, 0.00316, 0.00633, 0.00633, 0.00949, 0.00316, 0.00949, 0.00633, 0.00949, 0.00316, 0.00316, 0.00316, 0.00316, 0.00633, 0.00949, 0.01582, 0.00633, 0.00949, 0.00633, 0.00316, 0.01582, 0.00633, 0.00949, 0.00316, 0.01582, 0.00316, 0.01266, 0.00316, 0.00316, 0.00316, 0.00316, 0.00316, 0.00316, 0.01266, 0.00316, 0.00316, 0.00316, 0.00316, 0.00316, 0.00316, 0.00633, 0.00316, 0.00316, 0.00316, 0
31100254, 0.00347, 0.01736, 0.01042, 0.00347, 0.00347, 0.01042, 0.00694, 0.01042, 0.00347, 0.01042, 0.00347, 0.00694, 0.00347, 0.00694, 0.00347, 0.00347, 0.00694, 0.00347, 0.00347, 0.01389, 0.01736, 0.00694, 0.00694, 0.00694, 0.01389, 0.00347, 0.00694, 0.00694, 0.00694, 0.01736, 0.00694, 0.00694, 0.00347, 0.00347, 0.00694, 0.00347, 0.00694, 0.00347, 0.00694, 0.00347, 0.00347, 0.00347, 0.00347, 0.01042, 0.01042, 0.00347, 0.01042, 0.01042, 0.00347, 0.00347, 0
31100255, 0.00222, 0.01109, 0.00887, 0.00887, 0.00443, 0.00887, 0.00443, 0.00887, 0.00222, 0.00222, 0.00222, 0.00443, 0.00222, 0.00443, 0.00222, 0.00222, 0.01330, 0.00443, 0.00222, 0.00665, 0.03326, 0.00222, 0.00665, 0.00222, 0.00222, 0.00222, 0.00222, 0.00222, 0.00222, 0.00665, 0.00665, 0.00665, 0.00222, 0.00222, 0.00222, 0.00222, 0.00443, 0.00443, 0.00665, 0.00443, 0.00222, 0.00887, 0.00222, 0.00222, 0.00887, 0.00222, 0.01109, 0.00443, 0.00665, 0.00222, 0
31100256, 0.00283, 0.02266, 0.00567, 0.01133, 0.00283, 0.00850, 0.00567, 0.00567, 0.00567, 0.00850, 0.01133, 0.00283, 0.00283, 0.00283, 0.01700, 0.00567, 0.01133, 0.00283, 0.00283, 0.00567, 0.01133, 0.01133, 0.00283, 0.00567, 0.01416, 0.00283, 0.01700, 0.00567, 0.00567, 0.00850, 0.00850, 0.00850, 0.00283, 0.00283, 0.00567, 0.00283, 0.00283, 0.00283, 0.00283, 0.00850, 0.00283, 0.00283, 0.00283, 0.00283, 0.00283, 0.00283, 0.00567, 0.00283, 0.00283, 0.00283, 0
31100257, 0.01609, 0.00536, 0.00268, 0.00536, 0.00804, 0.00268, 0.00536, 0.01072, 0.00536, 0.00536, 0.00804, 0.00268, 0.00268, 0.00804, 0.01072, 0.00268, 0.00268, 0.00536, 0.00536, 0.00536, 0.02681, 0.00536, 0.01340, 0.01072, 0.00536, 0.00268, 0.00268, 0.00536, 0.00536, 0.01340, 0.00268, 0.00536, 0.01609, 0.00268, 0.00536, 0.00268, 0.00536, 0.00536, 0.00536, 0.01609, 0.00268, 0.00536, 0.00268, 0.00268, 0.00268, 0.00268, 0.00536, 0.00268, 0.01072, 0.00268, 0
31100258, 0.00465, 0.00465, 0.00930, 0.00465, 0.00465, 0.00465, 0.00465, 0.00465, 0.00930, 0.00465, 0.00465, 0.00465, 0.00465, 0.01395, 0.00930, 0.00465, 0.00465, 0.01860, 0.00465, 0.00930, 0.03256, 0.01860, 0.01395, 0.01860, 0.00465, 0.00465, 0.00465, 0.00930, 0.01395, 0.00465, 0.00930, 0.00465, 0.00930, 0.00465, 0.00465, 0.00465, 0.00465, 0.00465, 0.01395, 0.00465, 0.00465, 0.00930, 0.00465, 0.00465, 0.00465, 0.01395, 0.00930, 0.00465, 0.00465, 0.00465, 0
31100259, 0.00990, 0.01238, 0.00743, 0.00495, 0.00248, 0.00248, 0.00743, 0.00495, 0.00495, 0.01238, 0.00248, 0.00248, 0.00990, 0.00495, 0.00743, 0.00248, 0.00495, 0.00248, 0.00495, 0.00248, 0.01980, 0.00495, 0.00495, 0.00743, 0.00248, 0.00248, 0.00248, 0.00990, 0.00743, 0.01238, 0.00248, 0.00743, 0.00495, 0.00248, 0.00248, 0.00248, 0.00248, 0.00248, 0.00743, 0.01238, 0.00248, 0.00248, 0.00248, 0.00495, 0.00248, 0.01485, 0.00248, 0.00248, 0.00990, 0.00248, 0
3110026, 0.01034, 0.01550, 0.01550, 0.00775, 0.01292, 0.01034, 0.01034, 0.00258, 0.00517, 0.00775, 0.00517, 0.00258, 0.00258, 0.01292, 0.00775, 0.00517, 0.01034, 0.00775, 0.00775, 0.01034, 0.00258, 0.00517, 0.00775, 0.00517, 0.00517, 0.00258, 0.00258, 0.00517, 0.00258, 0.00258, 0.00775, 0.00517, 0.00517, 0.00517, 0.00775, 0.00258, 0.01034, 0.01034, 0.00517, 0.00258, 0.00258, 0.00258, 0.00258, 0.00258, 0.00258, 0.00258, 0.00517, 0.00258, 0.00258, 0.00258, 0
31100260, 0.00210, 0.00629, 0.01468, 0.00210, 0.00419, 0.00419, 0.00629, 0.00210, 0.00210, 0.00210, 0.00419, 0.00210, 0.00839, 0.00419, 0.01258, 0.00839, 0.00210, 0.00210, 0.00210, 0.00419, 0.00839, 0.01048, 0.00210, 0.00629, 0.00210, 0.00210, 0.00210, 0.00210, 0.00839, 0.00629, 0.00629, 0.00629, 0.00419, 0.00210, 0.00419, 0.00210, 0.00629, 0.00419, 0.00210, 0.00419, 0.00210, 0.00210, 0.00210, 0.00419, 0.00210, 0.00419, 0.00210, 0.00210, 0.00210, 0.00210, 0
31100261, 0.00254, 0.00509, 0.00509, 0.00254, 0.00509, 0.00254, 0.00509, 0.00254, 0.00509, 0.00254, 0.00509, 0.00509, 0.00763, 0.00763, 0.00254, 0.00254, 0.00509, 0.00509, 0.00254, 0.00254, 0.01781, 0.00509, 0.00509, 0.01018, 0.00254, 0.00254, 0.00254, 0.00509, 0.01018, 0.00509, 0.00763, 0.00254, 0.01018, 0.00763, 0.00509, 0.00254, 0.00509, 0.00763, 0.00254, 0.01272, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00509, 0.00254, 0.00254, 0.00254, 0.00254, 0
31100262, 0.00972, 0.00648, 0.00972, 0.00324, 0.00162, 0.00324, 0.01135, 0.00648, 0.00162, 0.00162, 0.00972, 0.00648, 0.00486, 0.00324, 0.00486, 0.00324, 0.00324, 0.00486, 0.00162, 0.00324, 0.01783, 0.00810, 0.01783, 0.00648, 0.00486, 0.00648, 0.00162, 0.00162, 0.00486, 0.00324, 0.00486, 0.00324, 0.00486, 0.00810, 0.00162, 0.00648, 0.00810, 0.00648, 0.00162, 0.00648, 0.00324, 0.00648, 0.00162, 0.00162, 0.00162, 0.00324, 0.00486, 0.00162, 0.00324, 0.00162, 0
31100263, 0.02426, 0.00809, 0.01078, 0.00270, 0.01078, 0.00809, 0.01617, 0.00539, 0.00809, 0.01887, 0.01348, 0.00539, 0.00539, 0.00539, 0.00270, 0.00270, 0.01617, 0.00539, 0.00270, 0.01617, 0.00270, 0.00270, 0.00809, 0.00270, 0.00270, 0.01348, 0.00270, 0.00270, 0.00270, 0.00539, 0.00539, 0.00809, 0.00270, 0.00270, 0.00270, 0.01078, 0.00270, 0.00809, 0.00270, 0.00270, 0.00270, 0.00270, 0.00270, 0.00270, 0.00539, 0.00270, 0.00539, 0.00539, 0.00270, 0.00270, 0
31100264, 0.02427, 0.01456, 0.00971, 0.00485, 0.00971, 0.00971, 0.01456, 0.00485, 0.00485, 0.00971, 0.00971, 0.00971, 0.00485, 0.00971, 0.01456, 0.00485, 0.00485, 0.00485, 0.00485, 0.01942, 0.00485, 0.00971, 0.00971, 0.00971, 0.00485, 0.03398, 0.00485, 0.00485, 0.00485, 0.00971, 0.00971, 0.00971, 0.00485, 0.00971, 0.00971, 0.00485, 0.00485, 0.00485, 0.00485, 0.00485, 0.00485, 0.00485, 0.00485, 0.00485, 0.01456, 0.01456, 0.00485, 0.00485, 0.00971, 0.00485, 0
31100265, 0.04167, 0.00833, 0.01250, 0.00833, 0.00833, 0.01250, 0.00417, 0.00417, 0.02917, 0.00833, 0.01250, 0.02083, 0.01667, 0.01667, 0.00833, 0.00833, 0.00417, 0.00417, 0.00417, 0.01250, 0.00417, 0.00417, 0.00833, 0.00417, 0.00417, 0.02083, 0.00417, 0.00417, 0.01250, 0.00417, 0.00833, 0.00833, 0.00833, 0.00417, 0.00417, 0.02083, 0.00833, 0.00833, 0.00833, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00833, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0
31100266, 0.01481, 0.00988, 0.00988, 0.00247, 0.01235, 0.00741, 0.01481, 0.00247, 0.00741, 0.00494, 0.00247, 0.00988, 0.00494, 0.00988, 0.00494, 0.01235, 0.00988, 0.00494, 0.00247, 0.01235, 0.00247, 0.00247, 0.00494, 0.00247, 0.00247, 0.00494, 0.00247, 0.00247, 0.00494, 0.00494, 0.00494, 0.00247, 0.00988, 0.00988, 0.00494, 0.01235, 0.00494, 0.00988, 0.00247, 0.00247, 0.00247, 0.00247, 0.00247, 0.00247, 0.00247, 0.00247, 0.00494, 0.00247, 0.01235, 0.00247, 0
31100267, 0.01858, 0.01238, 0.00929, 0.00310, 0.01238, 0.00619, 0.01238, 0.00310, 0.00310, 0.00619, 0.00929, 0.00619, 0.00929, 0.00619, 0.00310, 0.00929, 0.00619, 0.00310, 0.00310, 0.00619, 0.00310, 0.00619, 0.00929, 0.00310, 0.00310, 0.01858, 0.02167, 0.00619, 0.00310, 0.00619, 0.00619, 0.00310, 0.00619, 0.00310, 0.00310, 0.00310, 0.00310, 0.00310, 0.00310, 0.00310, 0.00310, 0.00310, 0.00310, 0.00619, 0.00929, 0.00310, 0.00310, 0.00619, 0.00310, 0.00310, 0
31100268, 0.01166, 0.00233, 0.00932, 0.01166, 0.00233, 0.00466, 0.00932, 0.00233, 0.01399, 0.01166, 0.00932, 0.00233, 0.00466, 0.00466, 0.00233, 0.01166, 0.00466, 0.00233, 0.00233, 0.00699, 0.00233, 0.00233, 0.01166, 0.00233, 0.00699, 0.01399, 0.00233, 0.00233, 0.00233, 0.00699, 0.00466, 0.00699, 0.01399, 0.00233, 0.00699, 0.00699, 0.00699, 0.00466, 0.00233, 0.00233, 0.00233, 0.00699, 0.00233, 0.00233, 0.00233, 0.00699, 0.00233, 0.00466, 0.00233, 0.00233, 0
31100269, 0.01479, 0.01183, 0.01183, 0.00592, 0.00296, 0.00296, 0.00888, 0.00296, 0.02367, 0.00592, 0.00888, 0.00296, 0.00296, 0.00592, 0.00296, 0.00296, 0.00296, 0.00296, 0.00296, 0.00888, 0.00296, 0.00296, 0.00592, 0.00888, 0.00296, 0.01775, 0.00296, 0.00296, 0.00592, 0.00296, 0.00296, 0.00296, 0.00296, 0.00296, 0.00296, 0.00592, 0.00592, 0.00592, 0.00296, 0.00296, 0.00296, 0.00592, 0.00296, 0.00296, 0.00592, 0.00888, 0.00296, 0.00296, 0.00296, 0.00296, 0
3110027, 0.01154, 0.00769, 0.00769, 0.04231, 0.01154, 0.01154, 0.00385, 0.00385, 0.01154, 0.00769, 0.00385, 0.00385, 0.00769, 0.00385, 0.00385, 0.01154, 0.00385, 0.01923, 0.00769, 0.00385, 0.00385, 0.00385, 0.00769, 0.00385, 0.00385, 0.00385, 0.00385, 0.00385, 0.00769, 0.00385, 0.00769, 0.01154, 0.00385, 0.00385, 0.00385, 0.00385, 0.00385, 0.00385, 0.00769, 0.00385, 0.00385, 0.00385, 0.00385, 0.01154, 0.00385, 0.00769, 0.01154, 0.00385, 0.00385, 0.00385, 0
31100270, 0.01613, 0.01613, 0.01210, 0.00403, 0.01613, 0.01613, 0.00806, 0.00403, 0.01613, 0.01210, 0.00403, 0.00403, 0.00806, 0.00403, 0.00403, 0.01210, 0.00403, 0.00403, 0.00403, 0.00403, 0.00403, 0.00806, 0.00403, 0.00806, 0.01210, 0.00806, 0.00403, 0.00403, 0.00403, 0.00403, 0.01210, 0.00403, 0.00403, 0.00403, 0.00403, 0.01210, 0.00403, 0.00403, 0.00403, 0.00403, 0.00403, 0.00403, 0.00403, 0.00806, 0.00403, 0.00403, 0.00403, 0.00403, 0.00403, 0.00403, 0
31100271, 0.02583, 0.00738, 0.01476, 0.00369, 0.01845, 0.01476, 0.00738, 0.00738, 0.01476, 0.01107, 0.00369, 0.00738, 0.01107, 0.00738, 0.00369, 0.02214, 0.00369, 0.00738, 0.00369, 0.01107, 0.00369, 0.00369, 0.00369, 0.00369, 0.00738, 0.00738, 0.00369, 0.00369, 0.00369, 0.00369, 0.00738, 0.01107, 0.00738, 0.00738, 0.00369, 0.01845, 0.00369, 0.00369, 0.00369, 0.00369, 0.00369, 0.00738, 0.00738, 0.00369, 0.00369, 0.00369, 0.00369, 0.00369, 0.00369, 0.00369, 0
31100272, 0.00588, 0.02353, 0.02941, 0.00588, 0.02353, 0.00588, 0.01765, 0.00588, 0.01176, 0.01765, 0.00588, 0.00588, 0.01176, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.01176, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.02941, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.01176, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0.00588, 0
31100273, 0.00372, 0.01115, 0.02602, 0.00372, 0.02230, 0.00743, 0.01115, 0.00372, 0.01859, 0.01859, 0.00743, 0.00372, 0.00372, 0.00372, 0.00372, 0.02602, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.04089, 0.00372, 0.00372, 0.00372, 0.00372, 0.00743, 0.01115, 0.01487, 0.00372, 0.00372, 0.00743, 0.00743, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0
31100274, 0.01402, 0.01402, 0.02804, 0.00467, 0.01402, 0.00467, 0.00467, 0.00935, 0.01869, 0.01402, 0.00467, 0.00467, 0.00935, 0.00935, 0.00467, 0.00467, 0.00935, 0.01869, 0.00467, 0.00467, 0.00467, 0.01402, 0.00467, 0.00467, 0.00467, 0.05140, 0.00467, 0.00935, 0.00935, 0.00467, 0.01402, 0.00467, 0.00467, 0.00467, 0.00467, 0.00935, 0.00935, 0.00935, 0.00935, 0.00467, 0.00467, 0.00467, 0.00467, 0.00467, 0.00467, 0.00467, 0.00935, 0.00467, 0.00467, 0.00467, 0
31100275, 0.00402, 0.00402, 0.01205, 0.00402, 0.00803, 0.00402, 0.00803, 0.01205, 0.01205, 0.00803, 0.01205, 0.00803, 0.00803, 0.01205, 0.00402, 0.00402, 0.00402, 0.00803, 0.00402, 0.00803, 0.00402, 0.00402, 0.00803, 0.00402, 0.00402, 0.05622, 0.00402, 0.00402, 0.00803, 0.00402, 0.00402, 0.00402, 0.00402, 0.02410, 0.00402, 0.00803, 0.00803, 0.00402, 0.00402, 0.00402, 0.00402, 0.01205, 0.00402, 0.00402, 0.00402, 0.00402, 0.00402, 0.00402, 0.00402, 0.00402, 0
31100276, 0.01091, 0.00727, 0.01455, 0.00727, 0.01091, 0.00727, 0.01091, 0.00364, 0.00727, 0.01091, 0.01091, 0.00727, 0.00727, 0.01091, 0.00364, 0.00727, 0.00364, 0.00727, 0.01091, 0.00364, 0.00364, 0.00364, 0.00727, 0.00364, 0.00364, 0.01455, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.01818, 0.00364, 0.01091, 0.00727, 0.00727, 0.00364, 0.00364, 0.00727, 0.00364, 0.00364, 0.01455, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0
31100277, 0.01095, 0.00730, 0.01460, 0.00365, 0.00365, 0.00365, 0.01460, 0.00730, 0.01460, 0.00365, 0.00730, 0.01095, 0.00365, 0.02190, 0.00365, 0.00365, 0.00365, 0.00365, 0.00365, 0.01095, 0.00365, 0.00365, 0.00365, 0.00365, 0.00365, 0.01460, 0.00365, 0.00365, 0.00365, 0.00365, 0.00365, 0.00365, 0.00365, 0.00365, 0.00365, 0.00730, 0.00365, 0.00730, 0.00365, 0.00365, 0.00365, 0.00730, 0.00365, 0.00365, 0.00365, 0.00730, 0.00365, 0.00365, 0.00730, 0.00365, 0
31100278, 0.02510, 0.00837, 0.00837, 0.00418, 0.00418, 0.01674, 0.00837, 0.00418, 0.01674, 0.01255, 0.00837, 0.01674, 0.00837, 0.01255, 0.00837, 0.00418, 0.00837, 0.02092, 0.00418, 0.00418, 0.00418, 0.00418, 0.00418, 0.00418, 0.00418, 0.00837, 0.00418, 0.00418, 0.00418, 0.00418, 0.00418, 0.00837, 0.00418, 0.00837, 0.00418, 0.00418, 0.00418, 0.01255, 0.00418, 0.00418, 0.00418, 0.01674, 0.00418, 0.00418, 0.00418, 0.01674, 0.00418, 0.00418, 0.00418, 0.00418, 0
31100279, 0.01149, 0.00766, 0.02299, 0.00383, 0.02299, 0.01149, 0.00383, 0.00766, 0.01149, 0.02682, 0.00766, 0.01149, 0.00383, 0.00383, 0.00383, 0.01533, 0.00383, 0.00383, 0.00383, 0.00383, 0.00383, 0.00383, 0.00383, 0.00766, 0.00383, 0.02682, 0.04215, 0.00383, 0.01149, 0.00383, 0.00383, 0.00766, 0.00766, 0.01149, 0.00766, 0.00383, 0.01149, 0.00383, 0.01149, 0.00383, 0.00383, 0.00383, 0.00766, 0.00766, 0.00766, 0.00383, 0.00383, 0.00383, 0.00383, 0.00383, 0
3110028, 0.00210, 0.00629, 0.01048, 0.01677, 0.00629, 0.00419, 0.00419, 0.00629, 0.00210, 0.00210, 0.00210, 0.00210, 0.00419, 0.00629, 0.00210, 0.00210, 0.00839, 0.00210, 0.00419, 0.00629, 0.00210, 0.00419, 0.00629, 0.00839, 0.00419, 0.00210, 0.00419, 0.00210, 0.00210, 0.00629, 0.00419, 0.00210, 0.00210, 0.00210, 0.00210, 0.00210, 0.00629, 0.01258, 0.00210, 0.00210, 0.00210, 0.00210, 0.00419, 0.00419, 0.00210, 0.00629, 0.00419, 0.00210, 0.00629, 0.00210, 0
31100280, 0.01653, 0.00413, 0.02066, 0.00413, 0.02479, 0.00826, 0.01653, 0.00413, 0.01653, 0.01653, 0.02066, 0.02479, 0.00413, 0.00826, 0.00413, 0.01240, 0.00413, 0.01653, 0.00413, 0.00413, 0.00413, 0.00826, 0.00413, 0.01653, 0.00413, 0.01240, 0.03306, 0.00826, 0.01240, 0.00826, 0.00413, 0.00826, 0.01240, 0.00413, 0.00413, 0.00413, 0.00413, 0.00413, 0.00413, 0.00413, 0.00413, 0.00413, 0.00413, 0.00413, 0.00826, 0.00413, 0.00826, 0.00413, 0.00413, 0.00413, 0
31100281, 0.01215, 0.02429, 0.00405, 0.00405, 0.00810, 0.00810, 0.00810, 0.02024, 0.00810, 0.00810, 0.00810, 0.01215, 0.00810, 0.00810, 0.00405, 0.00810, 0.00405, 0.00405, 0.00405, 0.00405, 0.00405, 0.01215, 0.00405, 0.00810, 0.01215, 0.02429, 0.01619, 0.01215, 0.00810, 0.00405, 0.00810, 0.00810, 0.00405, 0.00405, 0.00405, 0.00405, 0.00405, 0.00405, 0.00405, 0.00405, 0.00405, 0.00810, 0.00405, 0.00405, 0.00810, 0.00810, 0.00405, 0.00810, 0.00405, 0.00405, 0
31100282, 0.00478, 0.00957, 0.01914, 0.00478, 0.01435, 0.00478, 0.00478, 0.00478, 0.01435, 0.01435, 0.01914, 0.00957, 0.01914, 0.00478, 0.01914, 0.01435, 0.00478, 0.00478, 0.00478, 0.00478, 0.00478, 0.01435, 0.00957, 0.00478, 0.00478, 0.02392, 0.00478, 0.01435, 0.00478, 0.00478, 0.00957, 0.00478, 0.00957, 0.01435, 0.00478, 0.00478, 0.00478, 0.00957, 0.00478, 0.00478, 0.00478, 0.00478, 0.00478, 0.00957, 0.00957, 0.00957, 0.00478, 0.00957, 0.00478, 0.00478, 0
